objid,ra,dec,class
1237654670809301229,149.98038,0.4679232,1
1237655691404181935,224.08465,-2.7616259,1
1237661951331926847,193.55171,13.535525,2
1237657874327797990,137.49667,38.965461,0
1237655107294200030,145.42217,52.372283,0
1237662199363207458,241.09,7.052207,0
1237658192146989382,124.18222,30.270688,0
1237650796220055738,146.30086,0.03547963,1
1237657612338725018,174.87739,57.43543,0
1237651800696816290,149.08494,-0.30017934,1
1237661817634816146,194.45112,12.95224,1
1237659163343061119,228.40441,49.512786,0
1237661064409383073,133.93673,7.4099546,1
1237670456972411561,47.018387,36.992008,0
1237671139870113893,176.9815,-1.0968438,0
1237660764292907566,114.76602,18.179331,0
1237648722291785743,150.98446,0.81661237,1
1237659324412592483,232.05799,48.580803,0
1237660669806969179,130.0681,6.84786,1
1237678618471039419,313.1289,1.1720452,2
1237661063870939491,130.42201,6.3923513,1
1237666210338768014,312.03171,2.8907363,2
1237654600491597971,154.47922,3.6059283,1
1237654605323370541,154.68079,4.2902747,1
1237668706224768044,252.05178,13.198793,2
1237648722290671732,148.40289,0.75513614,1
1237654601563832461,151.03701,4.2702841,1
1237658608221880495,185.62648,65.602367,0
1237678596996137871,312.99214,1.4375774,2
1237662473690087650,234.43952,37.439776,2
1237648721754914959,150.95687,0.38284377,1
1237649962996203871,59.508689,-5.571531,0
1237648720149741717,163.47031,-0.98131503,0
1237661817103057061,206.36442,11.726068,0
1237655498672570629,222.23785,-2.0925865,1
1237662473689301218,232.43444,38.36874,2
1237674653679354115,215.78002,-3.1571992,1
1237654880211173595,240.1009,2.7989877,0
1237648720158523472,183.43234,-1.00072,0
1237658493348479079,169.35369,10.104572,2
1237648722290475667,148.06682,0.64561747,1
1237674601606152554,213.21364,-1.9970795,1
1237661948648947726,196.58019,11.227715,1
1237661816024924321,196.08891,11.528542,1
1237661387064279185,199.44098,56.530011,0
1237658607681339562,186.30952,57.161749,0
1237670961631395862,47.345951,41.009369,2
1237651752386756804,150.45493,0.97955239,1
1237661385993683052,210.88803,53.708886,0
1237651800698912954,153.78413,-0.2442526,1
1237661063870546263,129.51549,6.2883482,1
1237665230526874295,253.56421,13.381907,2
1237651249885151245,168.57563,63.000808,0
1237654601563832408,150.94077,4.185198,2
1237661818171490482,194.04761,13.395871,0
1237648720144695532,151.98881,-0.93674695,1
1237654605322125680,151.82851,4.1355677,0
1237661064406761966,127.94234,6.4061289,1
1237661949721575469,194.11059,12.308842,2
1237655692477202673,222.34001,-1.9426783,0
1237648722828001501,149.58785,1.0931225,1
1237655499744870720,218.99465,-1.2870791,1
1237661352167735423,173.98005,56.196562,0
1237667730198299215,131.25457,13.24306,0
1237661849868828727,215.33673,39.789004,0
1237661817097945402,194.39238,12.494591,1
1237658204524904671,227.56684,41.144275,1
1237654600489369634,149.36994,3.276889,0
1237668679387579582,279.72852,40.356766,0
1237658200203067555,138.98786,39.477677,0
1237664291013066804,210.66679,13.986444,0
1237648704044859409,193.9596,-0.30861479,0
1237674651538620595,178.42641,0.92812486,0
1237668572012152059,263.03321,7.003178,2
1237658203988164726,227.45111,40.593071,1
1237657612876972207,180.63916,58.083848,0
1237660240312729686,47.803447,-0.280239,0
1237662635829821586,219.82084,11.380489,0
1237662199348658201,207.68258,11.649392,0
1237657222025576625,171.23023,57.182397,0
1237659163345354939,234.39196,46.233043,0
1237661065479848524,126.38742,6.8056258,1
1237665441540407883,252.72089,12.006879,2
1237661949740318941,237.27796,7.6386854,0
1237662503753547892,231.28158,39.230834,1
1237668707298902695,253.34636,13.755707,2
1237662528456163885,215.4419,11.744765,0
1237660637061447761,135.3862,36.743172,0
1237658492793585811,127.97073,5.579258,1
1237667730731565365,123.19024,10.884793,0
1237659162269974702,229.411,47.850786,0
1237670596014571698,131.36242,12.416666,0
1237667783884669457,128.16798,13.8627,0
1237651801771016326,150.06597,0.51724897,1
1237648720148365373,160.34518,-0.93846041,0
1237661949742743917,242.77929,6.6685613,0
1237659161737298141,239.38643,41.483378,0
1237654610682904804,206.68868,63.921801,0
1237654669198491810,149.4597,-0.77901374,1
1237658425168232559,168.73915,8.386988,2
1237661068163744348,125.64929,6.5271768,1
1237661416063434959,206.4858,54.327182,0
1237654400764084333,170.49322,65.287834,0
1237648720144302354,151.06068,-0.96397217,1
1237654669736542675,152.10717,-0.41201808,1
1237678619007910335,313.12609,1.7074263,2
1237654600492580941,156.69789,3.6650697,1
1237661417669722209,189.36357,57.490466,0
1237674602143547589,214.36327,-2.3423285,1
1237655108374495248,169.33067,59.116292,2
1237658203962474702,145.99196,42.134139,0
1237661949201154407,232.05895,8.0267803,0
1237655692475629658,218.80279,-1.9587331,1
1237660669807034694,130.15683,6.9495141,1
1237666090056155264,19.148881,25.05894,2
1237658205565747367,127.55563,33.711316,0
1237651800160206926,149.6984,-0.66619961,2
1237654601566388442,156.86281,4.513224,1
1237648720682287746,153.57425,-0.51758521,1
1237660669814177931,146.42204,9.5212278,0
1237667538000216123,133.5321,16.225847,0
1237651800161321210,152.14978,-0.67684586,1
1237671992410439718,201.46734,11.619377,0
1237674649385828581,166.25829,-0.74849605,0
1237655691940266469,222.22562,-2.2656085,1
1237655691940266222,222.17524,-2.2827055,0
1237667731804717085,121.47547,11.242367,0
1237651250972393633,230.72403,56.2381,0
1237668348686435196,245.93966,7.9255558,0
1237648703507792135,193.63986,-0.65630912,0
1237648722291982526,151.48054,0.65221026,1
1237654668667060232,161.84098,-1.1191213,0
1237648721754128598,149.2576,0.3565249,1
1237661063880442055,152.11846,9.5581633,0
1237661816562385082,197.45061,11.871461,1
1237661418209542362,201.91632,56.842606,0
1237661817098535161,195.82369,12.487087,1
1237648720148627601,160.94395,-1.0185491,0
1237661950259036331,195.51971,12.575711,1
1237651066813874419,171.87143,64.825902,0
1237658191606252182,117.33047,23.80877,0
1237651067355463717,197.40907,65.282643,0
1237648704046760550,198.33687,-0.21880902,0
1237662198289597102,241.29348,6.3532892,0
1237661951336382539,203.90118,12.912618,0
1237661064941732492,123.62702,5.905163,1
1237680310162751671,19.57248,30.914371,2
1237661064944353654,129.55783,7.1223567,1
1237654604250939733,157.71835,3.5507463,1
1237666216225276116,18.899815,32.399282,2
1237662529533902910,224.84003,11.385669,0
1237661059574400792,50.110015,41.347936,0
1237661066026287395,148.1184,10.775013,0
1237661353243115615,180.47242,57.437356,0
1237658297920716846,152.32558,5.265162,0
1237671264960315548,192.38751,1.1062939,0
1237661949725573296,203.44258,11.784767,0
1237654605320683911,148.46427,3.8976227,1
1237661065478668314,123.60993,6.3126292,2
1237648703511068840,201.03755,-0.67417725,0
1237659163344502795,232.13543,47.431126,0
1237661818171621433,194.33142,13.222555,1
1237660669807165539,130.47575,7.0892541,0
1237651274027107080,113.13089,38.840915,0
1237652901295751187,24.871526,-8.96522,2
1237654600495202428,162.7741,3.912817,0
1237668573081043069,253.16172,12.467717,2
1237655497594306842,211.98196,-3.2118643,2
1237670456974377311,50.077365,40.757618,2
1237661949733175620,221.05899,9.9970671,0
1237661068703433160,131.87377,8.28801,1
1237654604784337111,149.79352,3.5960689,2
1237666215687815230,19.286704,30.938592,2
1237658203964506202,151.5879,44.245084,0
1237661068699435088,122.80616,6.4416292,1
1237674604291490021,216.2519,-1.546082,1
1237662528455704758,214.43082,11.912497,0
1237648722291130599,149.46087,0.79536173,1
1237651800698060990,151.84889,-0.28554879,1
1237671129126142035,176.39215,1.0522709,0
1237673807582331398,123.89287,19.364126,0
1237661949194469429,216.70411,10.227642,0
1237655498667982859,211.69499,-2.2661723,1
1237661065481224529,129.42255,7.4354734,1
1237661068163744515,125.65686,6.62626,1
1237654602100900973,151.4622,4.6178832,2
1237660670887264445,144.85361,10.152533,0
1237650794609967283,147.404,-1.1733014,1
1237660669816799351,152.53572,10.301986,0
1237662503217856589,233.84051,37.396063,1
1237661064941208247,122.41153,5.8164923,1
1237658192687202530,130.69084,35.546944,0
1237648704040534123,184.15443,-0.37777574,0
1237655498134585674,219.76977,-2.5306752,1
1237658203954807130,127.87688,32.09377,0
1237655495446888586,213.08692,-1.7226663,2
1237660612898914351,167.68627,8.666351,2
1237671766925312422,230.12103,57.212458,0
1237658297921241641,153.54682,5.2581241,1
1237680315522351447,19.760816,31.91985,2
1237657613413384272,178.48161,58.411771,0
1237654606396064102,152.26287,4.8931733,2
1237658203958673588,136.43306,37.560604,0
1237648720144695916,151.9035,-1.0272912,1
1237671941408883033,228.86115,59.581379,0
1237655106761654291,160.98128,56.465876,0
1237651799621894241,146.35184,-1.085806,2
1237655498132029741,213.78613,-2.6764668,1
1237651204232314904,200.52585,0.29992792,0
1237666091130749017,18.574543,26.993818,2
1237657877541617673,121.8456,27.586579,0
1237655499206557897,215.66928,-1.8900314,1
1237651273514156188,202.72471,67.003797,0
1237651752385904747,148.38996,0.92365105,1
1237655691402870872,221.06756,-2.8437855,1
1237650796756664712,145.64564,0.50959376,1
1237657776608575922,117.56896,28.369646,0
1237662473151906028,230.93666,38.753403,1
1237666275811786881,19.555634,24.848142,2
1237654601026437310,149.7559,3.7540422,1
1237671767998922878,228.8267,57.773363,0
1237651752385118584,146.6873,0.86093703,1
1237662473690218816,234.68934,37.151486,1
1237654398616731718,171.76387,63.745261,0
1237654600493105295,157.94343,3.7966067,1
1237654602107453498,166.44272,5.3365886,0
1237661816023614107,193.07375,11.735235,2
1237648721754783932,150.77794,0.3203997,1
1237661083199472085,50.23588,40.888293,2
1237670960012984524,38.339415,24.774533,0
1237661388147524110,232.11164,47.744539,0
1237658304355303446,170.67799,60.06459,2
1237654601026306249,149.50542,3.8107437,1
1237659161738870899,242.83042,38.989663,0
1237666215148650595,19.073155,25.722616,2
1237661065482142210,131.5345,7.8315124,1
1237668348148318556,242.94421,8.2806142,0
1237666215149043851,19.048434,26.674208,2
1237661068699304014,122.52457,6.3753275,1
1237655499205771622,213.85153,-1.8570436,1
1237666209802813462,313.48748,1.4623579,2
1237657611264131177,171.45346,56.314612,0
1237671957514289250,200.99182,11.413148,0
1237657874332778661,150.76898,44.726666,0
1237661818176275066,205.23556,12.79724,0
1237648721769463955,184.26633,0.27350343,0
1237651822172504172,215.89205,3.8850937,0
1237667292107834367,121.98039,12.595138,0
1237661948647571499,193.46926,11.452923,1
1237655493836079211,212.57262,-2.8965295,1
1237658491737997379,169.72801,8.850565,2
1237669761176240843,312.37103,3.4705787,2
1237654669735035263,148.68383,-0.34381083,1
1237655108911431724,169.57346,59.540691,2
1237650796219662548,145.41306,0.10646309,1
1237661064943043078,126.57607,6.5819744,1
1237659120937468089,227.79274,47.384192,0
1237665429187526858,251.76634,13.106799,2
1237651801772523868,153.49525,0.56792615,1
1237667730732679605,125.61351,11.726206,0
1237654604788269302,158.73464,3.9831665,0
1237662636912476623,240.31089,8.5116326,0
1237680314448216199,18.603338,31.255368,2
1237655692478447883,225.23318,-1.8734411,1
1237648720159113475,184.78254,-0.93589623,0
1237661065478603509,123.55462,6.4024387,2
1237659153147297811,251.43226,28.816324,0
1237654879673188972,237.52947,2.6021389,0
1237648704046104604,196.80601,-0.40772483,0
1237654400237699396,223.04076,60.032717,0
1237660613973180569,168.80471,9.593246,0
1237662530069921827,222.94422,12.105683,0
1237674604291686525,216.54477,-1.8405377,1
1237666214075433269,20.110788,26.850407,2
1237666209264894548,311.33951,2.2715906,2
1237654605324091576,156.33905,4.2053416,1
1237658629161091270,193.2029,11.767934,1
1237651252577435715,210.26743,63.876135,0
1237661386545561678,249.68667,33.060993,0
1237658201811517604,133.00921,37.609272,0
1237667254539976838,152.2021,26.287225,0
1237674601606086845,213.07708,-2.0108049,1
1237674654216290511,216.15047,-2.9442047,1
1237671990799565040,200.07843,11.590689,0
1237660614510116895,168.8655,9.929482,2
1237680073930768457,18.186537,26.188832,2
1237648705124368458,207.22677,0.49818417,0
1237655499207606318,217.97497,-1.7788099,1
1237662474226958489,234.64989,37.793372,1
1237651752386494593,149.81564,0.96732869,1
1237655108911431749,169.62115,59.62948,2
1237651065203589197,174.17813,63.680419,0
1237651251502842065,205.5494,63.949699,0
1237661081588531316,48.435629,40.271888,2
1237661418216554607,226.56941,50.212225,0
1237655108911235191,168.63989,59.506665,0
1237666213540593974,21.27865,31.37795,2
1237660669804740968,124.94214,6.0404322,1
1237660615583924237,168.96855,10.857465,2
1237661817635733600,196.62178,12.723059,1
1237655109448630296,170.70398,60.261483,2
1237661065479127799,124.75446,6.6006298,1
1237670450516656493,123.97935,12.199615,0
1237660613436244003,168.64902,9.162391,2
1237648720145350950,153.4443,-0.93794795,1
1237654602642620551,162.57545,5.4740034,0
1237662474225975505,232.33992,39.008336,0
1237660612899176600,168.224,8.724259,2
1237661949193093199,213.61184,10.467145,0
1237655499744411921,217.92306,-1.3770073,1
1237678583575085388,25.265672,23.188995,0
1237666215149305872,19.283926,27.140038,2
1237658192151248998,133.02057,36.541109,0
1237651067350220847,168.95902,64.878366,0
1237661416603582468,218.1324,51.858319,0
1237661064409645380,134.54792,7.4624592,1
1237651752385446012,147.42242,0.85559369,1
1237654605323960561,156.06417,4.3430867,1
1237667731267650086,121.29897,10.657161,0
1237658304355041324,169.58942,59.907242,2
1237668704619530524,262.87781,6.966032,2
1237655499207016620,216.67004,-1.7177421,1
1237655691402870952,221.00449,-2.6577294,1
1237648721753145376,146.90289,0.20893553,1
1237650795683709023,147.48496,-0.23136338,1
1237678597532811368,312.42141,1.762414,2
1237654604249628874,154.64325,3.3045129,1
1237655691399856362,214.10071,-2.9597533,2
1237651823249916201,224.37346,4.4488335,0
1237654601565995259,155.97118,4.4075103,1
1237667486455365727,136.38216,17.537579,0
1237651823244804162,212.70746,4.8711356,0
1237654949985386721,234.62179,58.003631,0
1237674602679894253,213.72184,-1.3332298,1
1237657875407503476,153.22034,46.337445,0
1237665442613887433,252.50427,12.934031,2
1237648722289950774,146.8068,0.66563514,1
1237651800698847414,153.63083,-0.25946474,1
1237666228591460402,312.63647,3.1082998,2
1237661386537369710,232.22026,46.06908,0
1237654599958855804,163.98753,3.424944,0
1237667781736137536,126.34926,11.404954,0
1237651801771868466,152.04644,0.59676783,1
1237661950257922100,192.77701,12.629384,2
1237655498675716381,229.461,-1.9262988,0
1237655691937317165,215.54265,-2.4331291,1
1237658192147579190,125.4092,31.13362,0
1237648720145219985,153.09186,-0.90870065,1
1237662503754858778,234.61538,37.591537,0
1237662530071953528,227.56699,11.370214,0
1237651067886829806,167.15346,65.051719,0
1237659329238401395,239.63261,44.153208,0
1237654669198295120,148.96675,-0.77607839,2
1237658297919930598,150.57062,5.0989083,1
1237651504343810085,204.32674,-0.08080164,0
1237651250432901259,221.22794,59.396178,0
1237662264329437940,243.96505,5.8040604,0
1237648721226694713,170.79229,-0.16147522,0
1237651799623467084,150.00945,-1.0622464,1
1237661815486939269,193.40641,11.179759,1
1237662503217725613,233.62076,37.613507,1
1237659162274758974,241.10311,40.830814,0
1237674602141515937,210.61338,0.31879806,0
1237654669200326820,153.62342,-0.80719297,1
1237655493299667246,213.6998,-3.2783215,1
1237661212048752832,229.01346,41.209775,0
1237667729663132195,135.2183,13.958555,0
1237661949185163408,195.06734,11.839009,1
1237659162806517832,228.70695,48.631819,0
1237654602100048157,149.51764,4.6495099,2
1237648721219223736,153.74358,-0.07359579,1
1237661068163351052,124.68865,6.4410357,0
1237662635826610597,212.39586,12.449253,0
1237666214075039857,20.002357,25.960827,2
1237660669812998230,143.68635,9.0646761,0
1237661950804558612,215.68982,11.438247,0
1237654604249301106,153.88569,3.3694504,1
1237660670344429970,131.32205,7.6079981,1
1237666215150682217,19.72229,30.324557,2
1237654398619287697,185.32873,64.307782,0
1237654604786630861,155.04454,3.7862098,1
1237658297922355385,156.03768,5.4155251,1
1237651822180171874,233.50244,2.9377497,0
1237654605323501770,154.98805,4.1313122,1
1237661817101877403,203.64871,11.982045,0
1237661065481355631,129.7242,7.5351919,0
1237660669808017676,132.41384,7.342389,1
1237654601028665563,154.98438,4.0514613,1
1237648722291654871,150.75555,0.76615367,1
1237661417133113410,190.57975,57.032476,0
1237654604251070610,158.03219,3.5522493,1
1237651801770623204,149.24124,0.57340293,1
1237670965380841739,129.36952,11.811127,0
1237662473688842438,231.46168,39.090655,1
1237662529528332335,211.92629,13.174529,0
1237654604785516774,152.4308,3.6080186,1
1237654879127404730,217.21992,3.3354815,0
1237680314448609299,19.525657,31.106684,2
1237666226443780319,311.48024,1.9913089,2
1237664667364360317,163.32509,36.913197,0
1237661064404336763,122.43839,5.3923805,0
1237668706225488041,253.68094,12.561787,2
1237655691404247541,224.19071,-2.6811311,1
1237654875358363826,174.6993,64.103858,0
1237670965917319552,128.44845,11.936218,0
1237661949185884314,196.86977,11.791569,1
1237661064408203564,131.19662,6.8737151,1
1237654601563767104,150.7998,4.1882496,1
1237648702983177564,221.5561,-1.1838346,1
1237662528991985871,213.16618,12.62045,0
1237655108375019620,171.7765,59.400234,2
1237661949185163430,195.08394,11.715645,1
1237655498678272190,235.31582,-1.7024068,0
1237661949186408591,198.00045,11.689033,0
1237654400773718158,220.16374,61.463392,0
1237668348148449619,243.25846,8.1373187,0
1237654604249432211,154.23778,3.4142287,1
1237655498674733325,227.18971,-1.9261566,0
1237648722291916958,151.37469,0.67121883,1
1237661465982664938,227.44975,40.212847,1
1237654601026765028,150.53183,3.7516466,1
1237661387600953806,198.6298,57.04992,0
1237661065478275768,122.82801,6.2341323,1
1237655693011648841,216.85071,-1.621635,1
1237650795683381471,146.72968,-0.25966202,1
1237655691940397105,222.49819,-2.2537122,1
1237654604249694387,154.89231,3.4490076,1
1237666090593353940,18.738589,25.851093,2
1237662503217398024,232.84291,38.073052,1
1237666214618071201,21.739007,39.906199,0
1237655499744542910,218.14104,-1.4371626,1
1237661065478996825,124.44277,6.6225378,1
1237648704577077316,183.44804,0.02499609,0
1237655693013811368,221.82284,-1.4118097,0
1237670449449009347,137.90268,15.645608,0
1237660669278093470,148.30898,9.3949988,0
1237664834856353799,135.8133,25.400285,0
1237655130908524768,239.54878,52.453784,0
1237654400773521575,219.26036,61.576962,0
1237661068699107534,122.11042,6.2322484,1
1237674602141843753,211.2879,-0.11459264,0
1237658493348020292,168.30002,10.100433,2
1237660670346854557,136.70829,8.5488236,0
1237654608531882195,187.8634,63.781097,0
1237660670884642965,138.77617,9.2148387,0
1237661066017243718,127.48783,7.4411825,0
1237661949185228977,195.33055,11.700203,1
1237655108911497222,169.68675,59.551155,2
1237648704046301267,197.31948,-0.26394709,0
1237654604250153005,155.88781,3.4585848,1
1237648720142991613,147.96518,-0.94934334,1
1237665097916154261,119.65059,16.114487,0
1237661816024203349,194.34297,11.643993,1
1237648722828132567,149.81438,1.1290149,1
1237658493885349963,169.33014,10.613168,2
1237661064945664355,132.56131,7.6076326,1
1237654604247662639,150.15806,3.1272048,1
1237661465984696536,232.55226,37.673629,1
1237657774996980185,117.0289,25.77408,0
1237648722827346154,147.98811,1.1010509,1
1237657878614966549,120.4356,27.597093,0
1237662636375343200,239.65741,8.2293932,0
1237648722290606343,148.31783,0.66672233,1
1237659162808615059,234.31008,45.729912,0
1237662503754334474,233.28521,38.18394,1
1237648720678879348,145.72206,-0.52713707,1
1237662636914180175,244.1152,7.683139,0
1237666226444173529,312.21862,1.4592085,2
1237666214614794497,20.517552,32.462731,0
1237659163351121948,247.13259,37.090982,0
1237648720679796790,147.87927,-0.50882584,0
1237680314985676857,20.131401,31.403552,2
1237660413719347637,127.94576,6.6174338,1
1237680070711902295,19.111887,24.675822,2
1237661068174032931,148.97352,11.009607,0
1237651252042530948,218.63943,61.631314,0
1237670965380317275,128.26202,11.296585,0
1237648721219616818,154.61189,-0.16417995,0
1237662473151774956,230.71587,39.010676,2
1237650796219662565,145.42694,0.04953673,1
1237680073399337348,31.615417,23.761062,0
1237661068168200639,135.71956,8.6481339,0
1237654949448384652,233.7434,57.940476,0
1237648720143384699,148.97967,-0.93709546,1
1237654605321339091,149.9639,3.9330054,1
1237661065479586322,125.78886,6.7225102,1
1237664130473525396,143.42426,10.371907,0
1237661387073847485,231.64089,46.95347,0
1237659162813071616,244.55974,38.75461,0
1237654604786761925,155.23354,3.7224196,1
1237655498670669883,217.9304,-2.212033,1
1237667143394394179,118.82274,15.375428,0
1237661949735010491,225.22158,9.5605359,0
1237666227517522169,311.87984,2.6441581,2
1237661064405319881,124.70195,5.7057779,1
1237678618470777139,312.48904,1.2798545,2
1237667782813286665,133.70472,14.527724,0
1237661068173246679,147.13124,10.722807,0
1237660669803627071,122.50141,5.5737286,2
1237670459658207439,47.067039,40.763684,2
1237661068700877244,126.04332,7.1305237,1
1237658204525232709,228.44076,40.809182,1
1237666210876097469,313.10236,2.62325,2
1237661120777355566,48.745817,40.262155,2
1237661066018488720,130.28581,7.9765242,1
1237660637064986653,144.3821,40.906817,0
1237671769072730195,228.25928,58.440893,0
1237657627896119534,121.89506,28.83294,0
1237665532265627946,252.4482,11.668446,2
1237661386538745960,235.71559,44.04538,0
1237654876436562083,198.32133,64.80574,0
1237648720144236711,150.91178,-0.86714333,1
1237655691940856157,223.64776,-2.3696055,1
1237655693012828235,219.55218,-1.517024,1
1237662636907168768,228.33707,10.968695,0
1237655499208196208,219.45119,-1.7863299,0
1237654879666438250,222.18689,3.4255013,0
1237655497600401547,225.81362,-2.8176606,0
1237651249890984148,198.60685,63.358405,0
1237661949186736209,198.72112,11.721392,0
1237655498668900510,213.81747,-2.286333,1
1237668572007039545,252.29984,11.924744,2
1237661950272208907,225.96482,9.9252339,0
1237648722307121174,186.02625,0.75005905,0
1237667536392552657,140.52227,17.220821,0
1237651250968461324,216.21603,61.218718,0
1237680074468556848,20.558644,26.386998,1
1237670955714347110,24.117876,-9.904661,2
1237658203989279124,230.3468,39.388729,1
1237661416597880920,197.28014,56.057395,0
1237654949983813986,229.55667,60.516024,0
1237680316059025507,19.277201,32.376818,2
1237658304354648109,167.85162,59.700986,2
1237667730196398434,127.01081,11.84682,0
1237662533823299647,237.18938,9.0630762,0
1237658204498755776,144.11808,41.987598,0
1237657877540241746,119.37031,25.411443,0
1237654601566519452,157.11827,4.5022531,0
1237648721754718340,150.62006,0.33323868,1
1237662239102599379,243.98194,6.3886331,0
1237648721216929936,148.40568,-0.04101394,1
1237655691936923815,214.55181,-2.5740147,1
1237674655827427805,217.86334,-2.6691577,1
1237661418751524925,220.96525,52.869276,0
1237661212048752805,228.95885,41.184782,1
1237654604788138207,158.45193,3.9134091,1
1237661387610194187,230.6122,48.031512,0
1237661064944287915,129.37682,6.9563239,1
1237655498136813981,224.8226,-2.3966653,1
1237658491200471179,168.15412,8.468911,2
1237666229128856283,314.03538,2.9320233,2
1237660669279273060,150.99172,9.7586714,0
1237661068699894141,123.93707,6.661652,2
1237670595475604291,126.89378,10.773554,0
1237651822179320272,231.48858,3.1943533,0
1237662636905791748,225.10983,11.421318,0
1237661065486598235,141.74531,9.5467916,0
1237657612876382254,177.99171,58.063359,0
1237662200431312903,228.37206,10.184873,0
1237662636366233663,218.89892,12.107893,0
1237670961094524956,47.965922,40.659743,2
1237655499744411942,217.94122,-1.3316848,0
1237651799622811844,148.497,-1.0517803,1
1237658205062496407,229.68989,40.770753,1
1237671695524366306,263.37542,7.708982,0
1237654600490614910,152.2085,3.4548231,1
1237655499208196772,219.37978,-1.8516715,1
1237660670888509447,147.62466,10.468494,0
1237651752384463047,145.20053,0.87098003,1
1237658303280644143,167.19009,58.651749,2
1237662498392113166,230.54888,40.88609,2
1237680070712229970,19.979012,24.653311,2
1237662636375409381,239.77258,8.296208,0
1237674601605694364,212.24897,-1.4449424,1
1237664873503719624,119.19729,16.306378,0
1237655128759795809,234.32413,53.473347,0
1237674603216961675,214.28687,-1.1083967,1
1237669696751927601,312.06893,3.6206161,2
1237651821633340168,210.7552,3.811982,0
1237661068162105469,121.89403,5.7587385,1
1237662636373442633,235.34235,9.1485921,0
1237668705693206135,263.17796,7.790612,2
1237667730196594800,127.45893,11.870855,0
1237661064950906930,144.48557,9.371137,0
1237661950800495060,206.13484,12.369922,0
1237662473152233508,231.7336,38.474694,2
1237655691940266371,222.29084,-2.2915553,1
1237666216225407008,18.975916,32.616852,2
1237651801771081880,150.20261,0.59557971,1
1237658297919537373,149.58702,4.9777962,1
1237655497594700023,212.88366,-3.1830036,1
1237680316058959958,19.143009,32.449407,2
1237661850405371938,214.6325,40.351946,0
1237654601565733117,155.40512,4.5079669,1
1237650795683709119,147.39152,-0.24981181,1
1237663530789044480,112.01353,39.198955,0
1237661064951627831,146.09764,9.6408167,0
1237648721771561284,189.05687,0.29273751,0
1237658205029007624,128.24018,33.537407,0
1237648720679338241,146.86432,-0.46407191,1
1237658492811083967,168.15138,9.645866,0
1237648721753800919,148.50917,0.23923705,1
1237657610728571245,176.93123,56.254128,0
1237655498672898189,222.91896,-2.0095618,1
1237662474225582097,231.37215,39.660278,1
1237661949184573539,193.77283,11.808883,1
1237661068162892826,123.70138,6.1388053,2
1237655106764013621,170.55136,58.103519,2
1237655499205771347,213.85985,-1.9116385,2
1237651801770230057,148.38603,0.60220774,1
1237661121314357536,49.4391,40.568887,2
1237662473151840356,230.77778,38.951423,1
1237661387080270165,246.1572,37.032143,0
1237654604786172083,153.93231,3.687448,1
1237648721753931984,148.78171,0.27732919,1
1237668680992096707,261.75882,44.872267,1
1237654605321339151,150.02375,4.049194,1
1237662637978288385,222.37209,12.728899,0
1237671767998726410,228.03533,57.481673,0
1237654399698731142,214.01615,62.160801,0
1237661816024596622,195.27711,11.57457,1
1237661871873196156,205.29658,42.492334,0
1237654602102145289,154.34612,4.7953249,1
1237658303818498144,171.24867,59.542724,2
1237674601606349260,213.63562,-2.2028532,1
1237661068699632151,123.30622,6.4816858,0
1237662199363141674,240.90435,7.1441394,0
1237654606395801632,151.595,4.8916037,2
1237662637440172066,219.37796,12.739887,0
1237658205599302134,229.85942,41.151556,1
1237661950258184296,193.54065,12.706379,2
1237654601026437342,149.82814,3.7167721,1
1237661351633682466,185.62337,56.440487,0
1237648720682549346,154.21557,-0.56305664,0
1237651801771868435,152.01404,0.56125727,1
1237666228054197077,311.6962,3.2191653,2
1237654875360133183,183.95377,64.37459,0
1237654606397243471,154.87753,5.0135001,1
1237657627904573495,140.1217,41.256276,0
1237648721217716483,150.297,-0.13348459,1
1237648721231544329,181.7825,-0.08303087,0
1237658203964833907,152.54831,44.703341,0
1237655498673291728,223.81811,-2.0733123,0
1237664289402323010,210.20198,12.606671,0
1237654601564750028,153.09502,4.2561718,1
1237654605860307043,154.76202,4.6539027,0
1237648720144892014,152.34051,-1.0003369,0
1237661388677579132,210.55828,55.902519,0
1237651067893776644,205.29902,64.749931,0
1237661418210787423,206.74668,56.11779,0
1237655499206492537,215.55069,-1.8912338,1
1237658613052670221,162.41424,47.841514,0
1237674654216355998,216.1548,-3.1528753,1
1237667537460461610,127.16742,13.70136,0
1237651800161910925,153.50263,-0.70807445,1
1237655497594896548,213.32221,-3.159871,2
1237654605860896897,156.08506,4.5911631,1
1237661068699959526,124.07019,6.6408998,2
1237670448374415622,136.25147,14.3559,0
1237679437742080213,38.126777,-7.445612,0
1237651251502710792,204.5478,63.904347,0
1237655107838148719,171.94621,59.009119,2
1237654600491597989,154.51515,3.569272,0
1237655499208458507,220.01768,-1.6709117,1
1237654606398161051,157.07189,5.0675419,0
1237657612340035597,180.29722,57.797837,0
1237651066813284573,168.74142,64.355461,0
1237660670343447095,129.05443,7.2121413,1
1237661068163482000,124.95257,6.495796,1
1237655499207934430,218.71578,-1.7811286,1
1237654601028075667,153.5348,4.0291864,0
1237666091129897001,18.268473,25.040507,2
1237667731267977727,121.93548,10.97722,0
1237655498138649246,228.98396,-2.3838752,0
1237651539260145671,236.23352,57.068698,0
1237648722317672500,210.14465,0.79263293,0
1237651538719473693,222.49544,62.248108,0
1237648704044925017,194.2433,-0.35638762,0
